file_path,file_name,split,class_name,species,width,height,aspect_ratio,mode,format,size_kb,is_valid
data\train\dog - border collie\07_jpg.rf.a5b6bf177dc8d57707e210ff0ae41cfe.jpg,07_jpg.rf.a5b6bf177dc8d57707e210ff0ae41cfe.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.7080078125,True
data\train\dog - border collie\07_jpg.rf.d39bed205060adc6c638f143e9a28b5c.jpg,07_jpg.rf.d39bed205060adc6c638f143e9a28b5c.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.8681640625,True
data\train\dog - border collie\07_jpg.rf.e4ae14d2d670724c9ce4ea3835056340.jpg,07_jpg.rf.e4ae14d2d670724c9ce4ea3835056340.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.59765625,True
data\train\dog - border collie\081_jpg.rf.7def38da614bc071863c4e2f05318e5a.jpg,081_jpg.rf.7def38da614bc071863c4e2f05318e5a.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.26171875,True
data\train\dog - border collie\081_jpg.rf.c0135eef8e42c98060755d7cef716eab.jpg,081_jpg.rf.c0135eef8e42c98060755d7cef716eab.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.142578125,True
data\train\dog - border collie\081_jpg.rf.cee53808028eab825d6da3ab9e5745bd.jpg,081_jpg.rf.cee53808028eab825d6da3ab9e5745bd.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.1806640625,True
data\train\dog - border collie\082_jpg.rf.4b4f0af5e1d88e790560f1e99aa09358.jpg,082_jpg.rf.4b4f0af5e1d88e790560f1e99aa09358.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.6005859375,True
data\train\dog - border collie\082_jpg.rf.60d6a65beb440809bdfc56c25fc1c327.jpg,082_jpg.rf.60d6a65beb440809bdfc56c25fc1c327.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.458984375,True
data\train\dog - border collie\082_jpg.rf.c5dfd60bb4aa3dc8e6e6f54cb7af1c61.jpg,082_jpg.rf.c5dfd60bb4aa3dc8e6e6f54cb7af1c61.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.11328125,True
data\train\dog - border collie\083_jpg.rf.47c18dff3533403b3e6f3996bca995e4.jpg,083_jpg.rf.47c18dff3533403b3e6f3996bca995e4.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.9921875,True
data\train\dog - border collie\083_jpg.rf.5c570d144adb6ea392bd6a8d60671d29.jpg,083_jpg.rf.5c570d144adb6ea392bd6a8d60671d29.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.6630859375,True
data\train\dog - border collie\083_jpg.rf.a89ec66898444c59647b0af6f23faadb.jpg,083_jpg.rf.a89ec66898444c59647b0af6f23faadb.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.67578125,True
data\train\dog - border collie\085_jpg.rf.27e167074040db74ab53c978784d4d85.jpg,085_jpg.rf.27e167074040db74ab53c978784d4d85.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.556640625,True
data\train\dog - border collie\085_jpg.rf.6a6b63a4c5f4d89458db40727c23bc89.jpg,085_jpg.rf.6a6b63a4c5f4d89458db40727c23bc89.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.017578125,True
data\train\dog - border collie\085_jpg.rf.afc2d650c2b29cd8ad859df2234bb431.jpg,085_jpg.rf.afc2d650c2b29cd8ad859df2234bb431.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.912109375,True
data\train\dog - border collie\086_jpg.rf.3ac937bc6efe16ce488545c59d42ec0c.jpg,086_jpg.rf.3ac937bc6efe16ce488545c59d42ec0c.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.474609375,True
data\train\dog - border collie\086_jpg.rf.b28eb6b9b56c980bc4a87b85643a1fb0.jpg,086_jpg.rf.b28eb6b9b56c980bc4a87b85643a1fb0.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.7265625,True
data\train\dog - border collie\086_jpg.rf.d16e23f1199e7aaf152251ea44757605.jpg,086_jpg.rf.d16e23f1199e7aaf152251ea44757605.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.474609375,True
data\train\dog - border collie\088_jpg.rf.06026492051d6229e379ceb63836a54c.jpg,088_jpg.rf.06026492051d6229e379ceb63836a54c.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,12.576171875,True
data\train\dog - border collie\088_jpg.rf.0a9047022d28c35c06a5cf9cde106b37.jpg,088_jpg.rf.0a9047022d28c35c06a5cf9cde106b37.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,12.7705078125,True
data\train\dog - border collie\088_jpg.rf.990aa68f2991d64b2c744b23a4a6aaf4.jpg,088_jpg.rf.990aa68f2991d64b2c744b23a4a6aaf4.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,12.3203125,True
data\train\dog - border collie\08_jpg.rf.4b3a14b0139e4195606bb29d52ea8c1f.jpg,08_jpg.rf.4b3a14b0139e4195606bb29d52ea8c1f.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.0400390625,True
data\train\dog - border collie\08_jpg.rf.9b924687511af49ff2e71e181a440057.jpg,08_jpg.rf.9b924687511af49ff2e71e181a440057.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,6.7314453125,True
data\train\dog - border collie\08_jpg.rf.ab177c098cedc19d4038dc39ec20665c.jpg,08_jpg.rf.ab177c098cedc19d4038dc39ec20665c.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,6.7958984375,True
data\train\dog - border collie\090_jpg.rf.3c088434f50a0e9cc8feba1f6f7dd30f.jpg,090_jpg.rf.3c088434f50a0e9cc8feba1f6f7dd30f.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.419921875,True
data\train\dog - border collie\090_jpg.rf.ba58bc33cc827eb74f45af965d160a1b.jpg,090_jpg.rf.ba58bc33cc827eb74f45af965d160a1b.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.85546875,True
data\train\dog - border collie\090_jpg.rf.c381a0a00715ea3064a47c68f4743a35.jpg,090_jpg.rf.c381a0a00715ea3064a47c68f4743a35.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.462890625,True
data\train\dog - border collie\091_jpg.rf.34e5fa52dd8fe945f577538e1fe2f093.jpg,091_jpg.rf.34e5fa52dd8fe945f577538e1fe2f093.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.806640625,True
data\train\dog - border collie\091_jpg.rf.86a3abaee5e4849f066c2d8230cf629e.jpg,091_jpg.rf.86a3abaee5e4849f066c2d8230cf629e.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.8642578125,True
data\train\dog - border collie\091_jpg.rf.be252fb6cf923e67bf46f4c13e06d655.jpg,091_jpg.rf.be252fb6cf923e67bf46f4c13e06d655.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.7919921875,True
data\train\dog - border collie\094_jpg.rf.642bc3fc48b6fa123bfd32d1515e1fce.jpg,094_jpg.rf.642bc3fc48b6fa123bfd32d1515e1fce.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.853515625,True
data\train\dog - border collie\094_jpg.rf.875fe784f89368f065e256107b3b7731.jpg,094_jpg.rf.875fe784f89368f065e256107b3b7731.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.6943359375,True
data\train\dog - border collie\094_jpg.rf.da44f51940996b516ced3958d937aec4.jpg,094_jpg.rf.da44f51940996b516ced3958d937aec4.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.3056640625,True
data\train\dog - border collie\095_jpg.rf.06feac2f2909dd24b877b571e5882f44.jpg,095_jpg.rf.06feac2f2909dd24b877b571e5882f44.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.8837890625,True
data\train\dog - border collie\095_jpg.rf.7aa1fcb81ff0c60214bd717f4d4703b4.jpg,095_jpg.rf.7aa1fcb81ff0c60214bd717f4d4703b4.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.0546875,True
data\train\dog - border collie\095_jpg.rf.92aa3a8c5bb3f25cc619bdef10c23f1f.jpg,095_jpg.rf.92aa3a8c5bb3f25cc619bdef10c23f1f.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.5888671875,True
data\train\dog - border collie\096_jpg.rf.1812c7a05cb2007f70c1201510dd12dc.jpg,096_jpg.rf.1812c7a05cb2007f70c1201510dd12dc.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.453125,True
data\train\dog - border collie\096_jpg.rf.47901de0360cf6c68a2eb0aa6a372221.jpg,096_jpg.rf.47901de0360cf6c68a2eb0aa6a372221.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.525390625,True
data\train\dog - border collie\096_jpg.rf.9e1af3e14227ff9513c821b81118b588.jpg,096_jpg.rf.9e1af3e14227ff9513c821b81118b588.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.8388671875,True
data\train\dog - border collie\098_jpg.rf.1f273de15ca718c7547e87000f6186f2.jpg,098_jpg.rf.1f273de15ca718c7547e87000f6186f2.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.0439453125,True
data\train\dog - border collie\098_jpg.rf.3db9d0311af6d7ed70d9b44459e1160e.jpg,098_jpg.rf.3db9d0311af6d7ed70d9b44459e1160e.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.5166015625,True
data\train\dog - border collie\098_jpg.rf.d5c17ab5098392ed681dbe26c3db106b.jpg,098_jpg.rf.d5c17ab5098392ed681dbe26c3db106b.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.296875,True
data\train\dog - border collie\099_jpg.rf.2a7ee3f98812cd31571599612951a878.jpg,099_jpg.rf.2a7ee3f98812cd31571599612951a878.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.19140625,True
data\train\dog - border collie\099_jpg.rf.553af4d743476b205879c786801f583d.jpg,099_jpg.rf.553af4d743476b205879c786801f583d.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.6181640625,True
data\train\dog - border collie\099_jpg.rf.b65a616c222098ad24ee2eb835a22af1.jpg,099_jpg.rf.b65a616c222098ad24ee2eb835a22af1.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.1240234375,True
data\train\dog - border collie\09_jpg.rf.199a17ba3ed73585157ff09f1b83d1ae.jpg,09_jpg.rf.199a17ba3ed73585157ff09f1b83d1ae.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.7177734375,True
data\train\dog - border collie\09_jpg.rf.346f8b62b1f8672dff0d5bcc0faf39d6.jpg,09_jpg.rf.346f8b62b1f8672dff0d5bcc0faf39d6.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.8623046875,True
data\train\dog - border collie\09_jpg.rf.4f42518b0c7a58a5eb43b0f717f14e78.jpg,09_jpg.rf.4f42518b0c7a58a5eb43b0f717f14e78.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.8955078125,True
data\train\dog - border collie\100_jpg.rf.1b8d67ded5a52c4dc80c4b9a398be242.jpg,100_jpg.rf.1b8d67ded5a52c4dc80c4b9a398be242.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.103515625,True
data\train\dog - border collie\100_jpg.rf.c38bce3ed5d0953bec8b7df9153e2ade.jpg,100_jpg.rf.c38bce3ed5d0953bec8b7df9153e2ade.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.8349609375,True
data\train\dog - border collie\100_jpg.rf.e92893949ebbafb070dd91137a058d48.jpg,100_jpg.rf.e92893949ebbafb070dd91137a058d48.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.431640625,True
data\train\dog - border collie\101_jpg.rf.5c47b966867f61a919c1632def70b335.jpg,101_jpg.rf.5c47b966867f61a919c1632def70b335.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,12.0048828125,True
data\train\dog - border collie\101_jpg.rf.7793551ef7e36d87f06f02e2bd96e23e.jpg,101_jpg.rf.7793551ef7e36d87f06f02e2bd96e23e.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,12.34375,True
data\train\dog - border collie\101_jpg.rf.854da614d8ec1fa8e54ce7351a939e0b.jpg,101_jpg.rf.854da614d8ec1fa8e54ce7351a939e0b.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,11.8095703125,True
data\train\dog - border collie\106_jpg.rf.5c6bb4c2229e03cbcdd507f533c308b9.jpg,106_jpg.rf.5c6bb4c2229e03cbcdd507f533c308b9.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.5478515625,True
data\train\dog - border collie\106_jpg.rf.b552408e246366762522f01521223629.jpg,106_jpg.rf.b552408e246366762522f01521223629.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.5498046875,True
data\train\dog - border collie\106_jpg.rf.cd3b7c06f5bf1ccc0aebbf014d64451b.jpg,106_jpg.rf.cd3b7c06f5bf1ccc0aebbf014d64451b.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,10.3212890625,True
data\train\dog - border collie\107_jpg.rf.7e75456bbf3521b1f529b54f73f6780d.jpg,107_jpg.rf.7e75456bbf3521b1f529b54f73f6780d.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,11.9560546875,True
data\train\dog - border collie\107_jpg.rf.d218789b0077e3c0ad07e58dfd8effcf.jpg,107_jpg.rf.d218789b0077e3c0ad07e58dfd8effcf.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,11.4775390625,True
data\train\dog - border collie\107_jpg.rf.fca11b7487bd682bdc968fe912f0533f.jpg,107_jpg.rf.fca11b7487bd682bdc968fe912f0533f.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,11.626953125,True
data\train\dog - border collie\109_jpg.rf.3b22c973ff4de85f2b10a10bf174fbc9.jpg,109_jpg.rf.3b22c973ff4de85f2b10a10bf174fbc9.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.51171875,True
data\train\dog - border collie\109_jpg.rf.7412aa60b9443cbaa0d208b5e245bb85.jpg,109_jpg.rf.7412aa60b9443cbaa0d208b5e245bb85.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.6494140625,True
data\train\dog - border collie\109_jpg.rf.9e323289d3389110af1d429822e4a845.jpg,109_jpg.rf.9e323289d3389110af1d429822e4a845.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,7.7666015625,True
data\train\dog - border collie\10_jpg.rf.026e620710b8962030e70d8fa4f12269.jpg,10_jpg.rf.026e620710b8962030e70d8fa4f12269.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.7431640625,True
data\train\dog - border collie\10_jpg.rf.06df541e4f8fa8e27b602a7fb9c182e2.jpg,10_jpg.rf.06df541e4f8fa8e27b602a7fb9c182e2.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,12.0869140625,True
data\train\dog - border collie\10_jpg.rf.11b1e628d71b48108fdaca9dbaa332b7.jpg,10_jpg.rf.11b1e628d71b48108fdaca9dbaa332b7.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.87890625,True
data\train\dog - border collie\10_jpg.rf.87c9417ff01f6b3bb1197b61c05c9af9.jpg,10_jpg.rf.87c9417ff01f6b3bb1197b61c05c9af9.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,11.8076171875,True
data\train\dog - border collie\10_jpg.rf.c38a37e48b08ce32e85487e6bf6fee45.jpg,10_jpg.rf.c38a37e48b08ce32e85487e6bf6fee45.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,11.9404296875,True
data\train\dog - border collie\10_jpg.rf.c72d54a3e6efe9f29c9e27213247669f.jpg,10_jpg.rf.c72d54a3e6efe9f29c9e27213247669f.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,9.6416015625,True
data\train\dog - border collie\112_jpg.rf.d111a1193a226a840d083fb383a52711.jpg,112_jpg.rf.d111a1193a226a840d083fb383a52711.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.7021484375,True
data\train\dog - border collie\112_jpg.rf.d676bee3639d454d664db5c82fc2abfe.jpg,112_jpg.rf.d676bee3639d454d664db5c82fc2abfe.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.986328125,True
data\train\dog - border collie\112_jpg.rf.e6ec4212c15fdfa6b82e8847802651fc.jpg,112_jpg.rf.e6ec4212c15fdfa6b82e8847802651fc.jpg,train,dog - border collie,dog,224,224,1.0,RGB,JPEG,8.6318359375,True
data\train\dog - border-dog - collie\Border_collie-1-1-_jpg.rf.00b3080c8023c3c008cf311d677b4046.jpg,Border_collie-1-1-_jpg.rf.00b3080c8023c3c008cf311d677b4046.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,8.341796875,True
data\train\dog - border-dog - collie\Border_collie-1-1-_jpg.rf.6488be3ba772bcaa04f6ca9a3f4e1498.jpg,Border_collie-1-1-_jpg.rf.6488be3ba772bcaa04f6ca9a3f4e1498.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,8.1025390625,True
data\train\dog - border-dog - collie\Border_collie-1-1-_jpg.rf.c7b77e8816d67ce680009beca9d4d2a0.jpg,Border_collie-1-1-_jpg.rf.c7b77e8816d67ce680009beca9d4d2a0.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,8.20703125,True
data\train\dog - border-dog - collie\Border_collie-1-_jpg.rf.1dcbfa63e2cd4aa2f302475082560b19.jpg,Border_collie-1-_jpg.rf.1dcbfa63e2cd4aa2f302475082560b19.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,9.3173828125,True
data\train\dog - border-dog - collie\Border_collie-1-_jpg.rf.6de2a4ad730ab6118e962d3191325a10.jpg,Border_collie-1-_jpg.rf.6de2a4ad730ab6118e962d3191325a10.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,8.919921875,True
data\train\dog - border-dog - collie\Border_collie-1-_jpg.rf.a81f4870ad309e714961ddc877106cc8.jpg,Border_collie-1-_jpg.rf.a81f4870ad309e714961ddc877106cc8.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,8.5947265625,True
data\train\dog - border-dog - collie\Border_collie-10-_jpg.rf.0537c8f7d4c0be44437851931e6a13bf.jpg,Border_collie-10-_jpg.rf.0537c8f7d4c0be44437851931e6a13bf.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,5.2890625,True
data\train\dog - border-dog - collie\Border_collie-10-_jpg.rf.37a3b1f533cab62f119c4ba9755c978b.jpg,Border_collie-10-_jpg.rf.37a3b1f533cab62f119c4ba9755c978b.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,5.853515625,True
data\train\dog - border-dog - collie\Border_collie-10-_jpg.rf.83f8cb0df8d32310bd60975d7a22baab.jpg,Border_collie-10-_jpg.rf.83f8cb0df8d32310bd60975d7a22baab.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,5.3544921875,True
data\train\dog - border-dog - collie\Border_collie-2-1-_jpg.rf.380451cdd75cf969c3e066cdfe804f70.jpg,Border_collie-2-1-_jpg.rf.380451cdd75cf969c3e066cdfe804f70.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,10.3916015625,True
data\train\dog - border-dog - collie\Border_collie-2-1-_jpg.rf.420b9d153df9d3029f51358bd699d5c8.jpg,Border_collie-2-1-_jpg.rf.420b9d153df9d3029f51358bd699d5c8.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,10.8359375,True
data\train\dog - border-dog - collie\Border_collie-2-1-_jpg.rf.57b68ab4add9e7bc7e9f98ded863be5c.jpg,Border_collie-2-1-_jpg.rf.57b68ab4add9e7bc7e9f98ded863be5c.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,10.6416015625,True
data\train\dog - border-dog - collie\Border_collie-2-1-_jpg.rf.6391ffc427154cd671c91934a9724738.jpg,Border_collie-2-1-_jpg.rf.6391ffc427154cd671c91934a9724738.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,10.552734375,True
data\train\dog - border-dog - collie\Border_collie-2-1-_jpg.rf.ccbb51d27788f2cce139c2774e8844ec.jpg,Border_collie-2-1-_jpg.rf.ccbb51d27788f2cce139c2774e8844ec.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,10.595703125,True
data\train\dog - border-dog - collie\Border_collie-2-1-_jpg.rf.fe7095be7c5f39e42e323390fadc3a4d.jpg,Border_collie-2-1-_jpg.rf.fe7095be7c5f39e42e323390fadc3a4d.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,10.6337890625,True
data\train\dog - border-dog - collie\Border_collie-3-1-_jpg.rf.22e9eaa48975f547f96dbf04fe02cb53.jpg,Border_collie-3-1-_jpg.rf.22e9eaa48975f547f96dbf04fe02cb53.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,11.72265625,True
data\train\dog - border-dog - collie\Border_collie-3-1-_jpg.rf.707bed086d1492a2b02823766909d7c3.jpg,Border_collie-3-1-_jpg.rf.707bed086d1492a2b02823766909d7c3.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,11.5029296875,True
data\train\dog - border-dog - collie\Border_collie-3-1-_jpg.rf.9f712397d8e798c558fa2e4a012124aa.jpg,Border_collie-3-1-_jpg.rf.9f712397d8e798c558fa2e4a012124aa.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,11.92578125,True
data\train\dog - border-dog - collie\Border_collie-3-1-_jpg.rf.b1a4da8934003047dab064561e6a3ab9.jpg,Border_collie-3-1-_jpg.rf.b1a4da8934003047dab064561e6a3ab9.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,11.9697265625,True
data\train\dog - border-dog - collie\Border_collie-3-1-_jpg.rf.eb573910cf7276d0469ea7e63244c12f.jpg,Border_collie-3-1-_jpg.rf.eb573910cf7276d0469ea7e63244c12f.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,11.7412109375,True
data\train\dog - border-dog - collie\Border_collie-3-1-_jpg.rf.ee1e86c063eae997632efb9a2e94df13.jpg,Border_collie-3-1-_jpg.rf.ee1e86c063eae997632efb9a2e94df13.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,12.0068359375,True
data\train\dog - border-dog - collie\Border_collie-3-_jpg.rf.00fd91545cdf9a88ac897afa31f16dc8.jpg,Border_collie-3-_jpg.rf.00fd91545cdf9a88ac897afa31f16dc8.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,6.16796875,True
data\train\dog - border-dog - collie\Border_collie-3-_jpg.rf.0ac843092652ca53ae81a6716a90847f.jpg,Border_collie-3-_jpg.rf.0ac843092652ca53ae81a6716a90847f.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,6.548828125,True
data\train\dog - border-dog - collie\Border_collie-3-_jpg.rf.352612671f37d52fd3137e4fb6e383d7.jpg,Border_collie-3-_jpg.rf.352612671f37d52fd3137e4fb6e383d7.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,5.904296875,True
data\train\dog - border-dog - collie\Border_collie-3-_jpg.rf.44d3cd939f5cda9bc36c5f050f7fe273.jpg,Border_collie-3-_jpg.rf.44d3cd939f5cda9bc36c5f050f7fe273.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,6.185546875,True
data\train\dog - border-dog - collie\Border_collie-3-_jpg.rf.575dfb73481615ffa5cd39cdd7573788.jpg,Border_collie-3-_jpg.rf.575dfb73481615ffa5cd39cdd7573788.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,5.4462890625,True
data\train\dog - border-dog - collie\Border_collie-3-_jpg.rf.5af2c8a9f1c460a1fd188bba5e093658.jpg,Border_collie-3-_jpg.rf.5af2c8a9f1c460a1fd188bba5e093658.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,5.447265625,True
data\train\dog - border-dog - collie\Border_collie-4-1-_jpg.rf.20fe79c905966bf2e30dbe1767a36dab.jpg,Border_collie-4-1-_jpg.rf.20fe79c905966bf2e30dbe1767a36dab.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,9.41796875,True
data\train\dog - border-dog - collie\Border_collie-4-1-_jpg.rf.4f8fb1e23ed302bdea83cfcd54b81445.jpg,Border_collie-4-1-_jpg.rf.4f8fb1e23ed302bdea83cfcd54b81445.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,9.3271484375,True
data\train\dog - border-dog - collie\Border_collie-4-1-_jpg.rf.7806e86d520198bf3cb681778aa8bd44.jpg,Border_collie-4-1-_jpg.rf.7806e86d520198bf3cb681778aa8bd44.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,9.380859375,True
data\train\dog - border-dog - collie\Border_collie-4-1-_jpg.rf.7f74128fce731beb6c5f617ac6ec497b.jpg,Border_collie-4-1-_jpg.rf.7f74128fce731beb6c5f617ac6ec497b.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,9.34765625,True
data\train\dog - border-dog - collie\Border_collie-4-1-_jpg.rf.8a521ae0b39755bd5a6ec92e36b580e2.jpg,Border_collie-4-1-_jpg.rf.8a521ae0b39755bd5a6ec92e36b580e2.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,9.375,True
data\train\dog - border-dog - collie\Border_collie-4-1-_jpg.rf.dc87732817e052deae79e2ee831a4467.jpg,Border_collie-4-1-_jpg.rf.dc87732817e052deae79e2ee831a4467.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,9.3408203125,True
data\train\dog - border-dog - collie\Border_collie-4-_jpg.rf.0afc1fb7641a7de7a3083ff016399d1b.jpg,Border_collie-4-_jpg.rf.0afc1fb7641a7de7a3083ff016399d1b.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,7.3583984375,True
data\train\dog - border-dog - collie\Border_collie-4-_jpg.rf.23f3b2720edbab2b4ddb1091a19c9d45.jpg,Border_collie-4-_jpg.rf.23f3b2720edbab2b4ddb1091a19c9d45.jpg,train,dog - border-dog - collie,dog,224,224,1.0,RGB,JPEG,7.4072265625,True
